Pk,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
160,-1.4928522,11.685099,-1.0001953,5.8920865,-0.9042372,-5.1692677,2.8135104,1.9485222,-1.4064742,2.6215231,0.46271262,-0.49569646,3.110833,0.057082325,1.0260549,4.0081215,-0.052128397,3.7515597,-0.29933193,-1.992317,-0.82060915,-1.5863733,-0.5147078,-5.52835,-1.794282,-0.50226873,-1.446269,1.1305307,0.5441331,-1.499405,5.069545,-4.2294297,-2.5850892,-0.32099012,-0.0953806,1.5760822,1.4947094,-4.090733,-3.1975951,3.2525647,-2.0084207,0.5242033,-0.66034454,1.8827379,-2.8981442,0.84860945,-1.3715628,-0.38549203,0.21944448,2.1663558
0,-3.0190382,-0.4631768,-0.5918842,-2.2385721,-0.6504462,-2.1319504,-0.29367867,-1.3338121,-0.8295992,1.0116692,1.7679867,-1.1934654,-0.6338641,0.35529098,-1.1217312,2.3480315,0.52934897,0.16415338,1.9271927,-2.0098534,2.7053463,-0.821704,-2.579401,1.9346389,1.0909015,0.097349465,1.4751791,-2.3175275,2.314809,-2.0315468,-1.3375076,-1.3038683,-1.1226984,-2.5533845,-1.4578983,1.2030382,0.35041055,1.9927694,-0.6176287,0.19792767,-0.952205,-4.234645,-0.35578233,-1.2130522,-1.5115185,-1.0185945,2.4017134,0.693341,-0.7762333,-1.8418574
592,-2.8717105,0.22980176,1.0644552,-0.99182826,-2.3937044,-0.87890685,-2.345576,1.1518933,0.843455,-0.54738086,0.18855058,-0.95290667,0.6840636,0.66752046,-0.94809145,1.1037047,-0.8846117,2.14489,-0.23057234,0.7233799,0.95218337,1.9267967,-1.0901226,2.4147356,0.4496337,-0.7404781,-0.97950804,-1.2541888,0.018933952,1.8795396,-0.23582801,0.40580449,-0.013323438,0.42379296,-2.319037,1.3913085,-0.6456665,0.4910695,1.8126254,0.78471947,-1.4224868,-0.27761996,-0.17157112,-1.4402289,1.4230614,2.0054078,0.9334015,1.3755331,0.5844235,0.29549286
48,5.2263765,1.877299,-0.23393767,0.39902353,8.401659,-2.246109,-1.7549496,-0.019547857,-0.005965517,-4.07103,0.52085215,1.5580932,0.19413896,3.4947927,-2.2947686,-1.8967232,-1.5933747,4.9796524,-2.6824212,-1.9167209,1.4184138,0.019246763,1.8494068,-0.40786895,1.0731467,-2.2679474,2.049463,-0.12578432,3.0041766,0.088497356,0.07646479,-0.20219256,0.540011,1.4618506,-1.4752204,0.78988814,-1.4703326,2.0209603,-0.6679485,1.6532912,-1.4544789,-1.9033087,2.1114292,0.08775885,0.81520027,0.44013897,-1.2987361,-0.8997504,-1.5900141,-0.2902663
862,0.19341098,0.22527277,0.19061221,0.11066709,6.492611,-1.6188558,1.7844757,-0.8728003,-1.6373996,-3.4719136,-0.23988648,-0.97397864,-1.7241046,-0.82831126,-2.2322433,-0.7878833,-1.5474246,0.72654474,-0.52865607,1.2093211,-0.15234245,0.18373562,-0.7287732,-1.2790619,1.2574098,0.16405965,1.197256,0.92453,-1.697435,-0.79381126,-0.6577959,-1.0637819,2.5113623,1.0862005,-2.6868217,-2.0183003,-0.5487133,-0.67953426,0.81684965,1.4853904,-0.06153849,-1.2902458,-1.172262,2.204076,0.8788388,-1.0040443,3.2833478,-0.52854156,0.29789755,-1.3509547
15,11.720238,0.43639168,-1.0566425,-2.3945394,-2.7734785,0.7932775,-0.5942443,1.1172746,-0.563916,-4.3978944,1.5239784,-0.8142744,1.2916536,0.66711944,-0.94056076,1.4266951,-2.108346,-2.9082267,1.1811788,1.7423471,-0.8092586,-1.2428501,0.15222955,-1.8863919,1.3824787,1.101224,-2.3042243,-1.2077624,1.6364555,-2.1049252,-0.08980084,0.8704021,-1.3335452,3.3771925,-2.6079338,1.1803724,-0.8363664,-1.2106236,0.37254894,0.93511826,-3.4302194,-2.6774392,-2.5284965,0.03677244,1.6380448,-0.48137814,3.7270694,-0.48750418,-0.24688518,-0.2509625
48,4.8826303,1.0367628,-0.06034148,1.0655029,7.7799125,-1.0498962,-2.9156547,-0.47499186,0.6403412,0.74212754,2.5577419,0.77738124,0.21514387,1.6434057,-1.9241183,-0.7295436,-1.9093792,1.4858696,-1.1421958,-0.5188541,-0.7201685,-0.02160405,1.9558109,-1.7013466,-0.105882324,1.1967589,1.4578197,3.1609664,-1.3774201,-0.030033603,-1.1106836,-0.1316977,0.78524524,-0.9036077,0.9503593,-0.5589368,0.3818587,-0.96146417,3.6683528,0.9819527,-2.6579323,2.1349118,-1.2337157,1.5495685,-0.024032926,0.66966033,2.4335284,1.2571137,-1.1054708,1.0975283
43,-3.5828528,4.64775,-0.74817026,0.41845077,-1.6552712,3.5922515,-3.4849083,-0.71844816,0.98463845,-1.9630095,1.2397895,0.16839224,-0.90902925,-2.2726746,-0.5353804,0.8919256,0.96614265,1.1317,0.49319634,-2.2063055,0.87553245,2.3138437,1.1455936,0.01054122,-0.21121861,-4.0546036,2.8925428,-1.4111503,-2.7581375,1.6787928,1.8853973,2.129724,-0.25080872,0.6080627,0.50117475,0.697016,1.8297044,-0.36748007,-3.258784,2.356413,-1.4933306,-0.7045152,-1.1349372,-1.1916926,-0.05848622,1.7876785,-2.2008383,0.95471543,-1.1151571,0.3487847
0,-1.6899747,-1.2103817,-0.5435327,-3.3395076,-1.1345235,-1.1745772,0.027825093,1.2689246,-0.5082942,0.4882083,1.6790209,-0.3582253,0.6403053,2.7143795,-2.4362202,-2.988322,1.5453773,0.815002,-1.2945735,0.13711396,-1.4504932,0.6166161,-0.2680573,1.447092,-1.0446448,-0.617772,-0.16024074,-2.6759357,-2.0840394,-3.0284853,-0.68609947,0.43630317,0.20512281,1.1916007,0.067863226,-1.0395026,1.04227,-0.031311523,0.35554346,-1.1717659,2.2885962,0.7673477,0.6261968,0.8807042,-2.0692213,-1.0753293,-0.67746097,-1.4260268,1.4837244,1.8401552
0,-2.1170778,-1.1876464,-0.017936874,-3.211278,0.8408718,-0.42007554,0.94104123,1.8648976,-1.2341291,-2.621065,1.1776556,0.5648918,-0.2809107,-1.8254532,-1.5985533,-1.1528674,0.78541803,-2.2160907,0.71701396,-1.5643561,0.6258489,0.16487116,-1.8895439,-0.67446524,-0.5103414,-1.7174643,-0.118096404,-0.3053921,-0.07798147,-1.8733199,1.6045274,2.0483663,0.5436482,-3.6423185,0.112286426,-1.5311644,-0.8679662,-0.37656584,2.9629927,1.3077424,-3.0161464,-0.42160955,-0.33893585,-1.1266941,-0.057830457,3.0613596,0.24489594,-2.2311976,1.0064269,1.4526379
9,-2.8711698,-7.7996626,-0.6130175,7.1907067,0.50064033,-0.88006055,-0.39631453,0.09430538,-0.4843142,2.0209122,-1.0256948,1.5506272,-3.3497927,-0.9090603,-0.65986437,0.49195424,1.9745966,0.5724661,1.272492,0.23347169,-0.031489618,0.5126865,0.34568557,0.38225996,-1.2009598,-0.10941073,-1.616817,-1.4921718,0.33736056,-1.5556022,-2.2366788,-0.18000436,0.14936739,0.13584784,-0.61891687,0.36400294,0.12482544,-0.5407026,-0.16380908,-1.5002494,0.43857083,0.2286295,0.86884844,-2.4728189,-0.81956494,-0.57015,-0.64089054,2.659649,-0.82783943,2.5020313
0,-1.7879626,-0.6569139,-0.6491142,-1.4028039,-0.59173715,0.2688574,-0.6074499,2.0355968,-0.21374714,-1.8729199,0.61397976,-1.197323,-0.955182,-0.8428577,-0.13110274,0.12113941,-1.9701079,-1.6137456,-2.8762336,0.83631426,2.576524,-2.1583388,-0.7920478,-0.3483346,1.6572806,-0.038537964,1.8652326,1.2518295,-1.5300941,-0.4416354,-0.30646473,0.9757205,-0.99780726,0.31092885,0.32523125,-3.0109768,-2.250165,0.2968566,-1.9208567,0.45287737,-1.4559519,-2.258448,1.0951617,-1.0648701,1.3272333,0.5700367,-0.509269,0.74029636,2.4553232,-2.0342083
0,-2.805397,-0.03088563,-0.3685512,-3.5356336,0.83083457,0.24141942,2.349304,1.2094959,0.35959208,0.3284048,-0.10195842,1.1008257,-1.4750924,-1.6855298,-1.6979284,3.0196168,-3.715002,-0.18417107,-1.3894135,-0.6095662,1.0325717,0.58798623,2.0855267,-1.0033362,-2.9821296,-0.4001662,-1.9480077,1.1049174,0.79688084,0.6493894,0.06519315,-3.625253,-2.3472536,-0.16854554,1.1921753,4.414155,3.275733,-2.7588954,-3.9677992,3.3955839,2.577978,-1.1660864,-0.03700136,1.4265956,-3.0922406,-1.3755031,1.8114051,-2.6108527,-0.02844048,-4.902871
1071,7.2421894,-0.37927747,-0.6906107,0.5847126,3.7523916,1.4487664,-1.1049056,1.8336556,-0.3603887,-2.3149257,3.4799995,0.7982337,-0.19925727,-0.8966573,0.060350254,0.08055359,-1.1741943,2.6377845,1.5323341,-0.93749714,-1.4763112,-0.33486193,-1.0140634,-0.6940241,4.340988,2.0890841,0.8423733,-1.0496126,-0.36115405,3.66351,1.2853796,0.777122,3.0607576,1.0312948,0.69660956,-1.387932,1.1383094,1.4385808,0.37081504,0.7297215,-1.1101376,-0.69708663,0.9234072,0.91331816,2.0803277,1.7469177,-1.8844364,1.3676133,1.1157806,1.7691784
896,13.12606,0.7828321,-1.8040072,-1.7411648,-2.9778588,0.9635746,-0.014278969,-1.3069445,1.5797274,1.5643268,-0.7712796,0.66967684,0.81697476,3.1365826,0.30661047,0.11025122,2.3708198,1.8304033,2.0333815,-0.13154703,-1.4663628,0.5184824,1.4840626,0.5830228,-0.5499719,-2.313723,-2.063884,1.0162114,-2.751476,0.5751595,1.2624254,-1.7192831,0.9640314,-0.37349567,0.6206304,0.02588268,-1.2779853,0.40073842,0.47975028,-1.5746028,0.44780287,-0.06340069,0.208621,1.8806338,0.34631777,0.0115193585,0.88356113,-2.3962405,1.8145382,-0.6594252
788,-4.2049994,2.6692553,2.5644317,-1.5556264,0.6668784,5.4393406,2.012359,-3.296126,-3.9682274,0.6671219,-1.7180487,0.60122573,-1.8155838,0.683686,0.43319085,-0.49034533,0.6114391,1.0246102,-3.4796188,-0.1409726,-1.179549,1.2351675,-0.83647656,-4.761074,0.67405045,-2.2683587,2.7142372,1.1429209,5.128087,-1.3328367,0.8007436,2.0529528,0.026109092,-1.506312,-1.3217397,-1.2784821,0.118082024,-0.82745457,0.34958318,-0.7462057,-0.6365513,1.8987122,-1.5817806,-1.302599,5.1564074,-2.2709367,0.6832469,-0.37762788,1.8437952,0.48381218
618,-1.5283021,3.931992,-0.88624287,1.1719654,-2.6748075,-0.019144187,1.7701952,-4.3231616,-7.3760486,2.1166768,4.1374283,-1.109423,-1.4229155,4.320041,-1.2054503,-1.3085245,-3.1314929,-2.0525825,-1.5357606,-0.32005784,-0.43523937,-1.332452,-1.071438,0.65189725,2.6526482,3.3804615,1.9804256,0.20110427,1.3392221,0.5206032,-1.5851752,1.5594277,-1.237199,1.9319283,1.2974058,1.7024024,0.3321126,1.5002855,-1.1804297,1.1673367,0.39274576,-1.1106583,1.4758046,2.1239564,0.22380316,-2.8622274,1.389006,-1.169564,-1.5636185,0.120460704
48,7.2376204,-0.1111758,-1.9404293,-0.22657785,5.191848,-0.60662395,1.9458416,0.12327008,0.2995784,2.1433892,-0.33838618,2.9207175,-0.9195473,2.519501,0.060070775,1.0578549,-0.2545633,-1.8127878,2.9540863,1.692622,-0.76643413,1.6840949,1.0155746,1.7012937,1.2877636,2.2839208,-1.9845494,-0.5132936,4.9839716,1.4199324,0.058776096,0.73965466,-0.6036019,-0.52830946,2.0678835,-1.1070487,0.8753296,-0.16304806,0.04085447,1.8458947,2.4496768,-0.28460756,0.74788374,1.7773733,1.2084701,1.4260948,-0.49879938,2.1442323,-2.681096,-0.5221756
0,-5.2190776,1.3881338,0.71142274,-1.1938571,-0.08780856,1.6488426,-1.6650336,-2.3277378,-2.2577116,2.40488,1.2398689,0.52647996,0.48102155,-1.9229887,-0.79158825,-1.0042723,0.97659504,1.5274241,0.6610178,3.6330411,-2.4330668,2.0212486,0.7641911,0.37421384,-1.6713517,-0.27056926,-4.456923,-0.23397791,0.44037768,1.6162522,-0.32285655,2.0381203,-0.5526493,1.6779617,0.36825168,-0.50664485,-1.2777119,-2.2094307,-1.5649043,0.66815233,0.6732493,-2.1836243,-2.9620306,0.43984693,-2.6855352,0.0285947,2.7624652,-1.0846606,-0.7564572,-0.8086502
15,10.959684,1.3557788,-1.8872879,-2.1784995,-1.4264076,1.6008677,0.034722548,-1.0562068,0.08746212,-1.7792516,1.4794116,1.2171026,-0.55286115,-1.2366042,3.5027964,-0.52773046,1.0526209,0.6269533,-0.73121434,-2.1158636,-0.932373,3.29585,1.9758058,-1.1708214,-0.37939608,-0.08526315,2.5235424,2.4969568,2.2094736,-0.062074978,0.6406948,0.91732055,2.1385245,-4.406006,2.9899406,0.39578587,-0.8112058,-0.24492799,-2.519366,-0.45384637,2.601929,3.2645552,3.0045915,-0.4866574,3.4309235,-0.19503711,0.13137743,0.7125264,0.5582599,1.5832152
20,-0.34804517,-2.3058782,0.006445882,-3.154179,0.22207865,-2.8000114,-1.6433702,0.6065957,0.5568488,1.4218395,2.0492258,-0.584789,0.7395983,0.3202878,-0.030405255,0.43312454,-0.023961196,0.45839658,-0.63526654,0.6097545,-1.4724715,-0.07261971,0.21213801,0.6622487,-1.035979,-0.70214045,1.033969,0.6500075,0.42351902,0.10537964,-0.80281216,-0.31938997,0.08128726,-1.1159382,0.96290374,0.8680382,0.13789208,1.367696,0.5418609,-1.3820449,-1.3525982,-0.9354777,-1.5067389,0.03937189,-0.51440966,-0.9399246,-0.6818478,-0.7648648,-0.69917065,-1.3854322
43,-4.4689636,4.6922193,-0.10839315,2.1115103,0.74060386,5.12246,-2.123935,2.348918,1.6397004,3.5811636,-0.68295825,0.12869062,-0.682881,0.014795205,1.5172895,-2.5898967,-3.9463725,1.1311243,1.9501748,-3.0702887,-1.0396912,-0.9442621,-2.7984562,1.1441319,-1.4443039,-1.5861322,-1.9349805,-1.9467796,-2.5677805,2.8664377,-1.4834319,-3.3135793,-1.7035754,1.310265,-1.6910943,-1.7332964,1.3327452,-1.123395,1.2361232,4.182803,2.7666297,-0.437039,-0.1259297,-2.636678,2.120443,-0.48234072,-0.6859347,2.91525,-0.66874516,-0.09190514
0,-2.874335,0.55543756,-0.42322513,-1.7425562,-0.2607729,1.4354007,-2.0519674,-3.3737905,-1.0372968,0.43658525,0.09694486,1.8459452,-0.36422837,-0.2919883,-0.2518185,2.0646894,-0.62739056,1.4566119,1.8384126,-0.33938086,0.5483415,-0.3104586,0.28121316,-1.1306108,-0.6777284,0.34054992,3.6854184,2.7150567,-0.20438625,0.028950771,1.2537973,1.1058555,-0.68202114,-0.25217754,0.08738132,-0.65382063,0.18064344,-0.49266592,2.077093,2.294368,-1.3957514,0.76506394,-1.1466725,-0.7032123,0.15321882,-0.0060833306,-0.32074007,-0.37522012,-1.402544,2.1307707
0,-5.158093,-1.7192345,0.8032937,-1.5793253,-1.3307754,-1.6918986,-1.3905663,-0.15667997,0.6323127,0.5531684,-0.6421111,-0.5203312,-1.734661,3.307056,0.49155834,1.0511081,1.0515913,0.50767154,0.06337895,-1.1179593,-0.5453878,-0.5272694,-0.6972915,-0.6142231,1.1108598,-0.7304747,0.542729,-0.9499854,-0.108606525,1.5327748,0.055314746,0.83226424,-0.78197294,-0.5083672,-1.7413794,-1.0399396,-2.0717726,-0.47072187,-1.8699077,-0.48165986,0.061375063,0.6761442,-0.9991693,0.6183488,-0.013856181,0.83037007,1.1988276,-0.48671988,0.4220535,-0.028232869
500,-4.468516,12.149258,-0.5223021,5.76918,1.5831766,-0.28670853,0.08423031,-1.8287852,-1.426674,0.49494827,1.2384908,-2.9412026,-2.8515472,-1.270015,-3.130437,-2.2147846,-1.5312946,-2.2841473,2.6825595,-2.7330828,-0.120165356,-1.1558416,-0.7672951,-0.61554104,-2.0458922,2.8384507,1.1406581,1.6184553,-1.74156,-1.225105,0.5743484,-1.5010028,1.6233488,-1.3399179,1.7477028,1.2073171,0.21666642,2.3982103,-1.5846785,-0.30677548,-0.5480723,-3.3284311,-1.1894238,-0.2033376,0.9526844,-2.1977544,-1.5496638,1.7157364,-0.5850016,-2.3776267
48,5.1323757,1.6325619,0.2594493,-0.61214244,7.866314,0.7422757,-0.49327457,0.6857999,-0.8254109,-1.4943908,-1.5446616,-0.8566433,-0.9461278,1.6357439,-1.2592419,1.0474333,-0.055519298,1.0058208,-1.0493437,2.8447893,2.4625473,-0.38686472,-1.2834167,0.9970985,0.50941783,-0.41653427,2.320898,-0.79816204,3.9358196,1.6897881,2.6207309,0.12714234,-1.3437965,-2.0034795,-3.3397734,1.9006163,1.712011,-0.099652,-0.17061499,-2.2456603,-2.753279,0.18239614,1.7270774,-0.186049,0.89731616,1.8013768,-1.0639236,-1.6820719,-1.2788929,-0.9730707
0,-1.7530131,0.8246558,-0.13146247,-2.0852797,4.0799766,1.4059846,3.3029525,3.6769013,0.7403499,-0.34196985,1.7590804,2.343869,2.4009123,-4.1519027,1.7508562,0.03037372,2.332194,-0.827927,0.37915698,0.38961938,-2.235115,-1.1450202,-1.4150119,2.453272,-0.04068106,-1.3943626,0.066656955,-1.5943489,-0.8533582,-1.3745986,-0.507539,2.4965007,0.17249304,1.2856587,0.94594675,-0.03929296,-0.8234873,2.6300664,-2.5151103,-0.030682437,-1.8081447,0.36211723,2.1881828,-2.6615381,2.5507472,-1.4602137,-1.3030299,0.8035722,-2.3396404,-0.22532347
865,-4.457353,10.379089,0.7685653,6.149497,-1.6295646,-0.40040946,2.725891,2.0000918,0.9061475,-1.02618,1.5513242,1.5403512,-0.5056927,1.6509448,1.5618353,2.287458,1.0530385,1.1964533,2.1591036,-1.5268216,-0.94578624,1.1085764,1.0297717,-0.012728783,-3.2604654,-1.9151206,0.13239433,-2.4707444,-0.8946131,0.56795007,-2.3281696,-1.1389976,-1.197901,1.7389779,0.33795604,1.902905,0.56954736,-1.1974047,0.80960256,0.80976886,2.1932383,1.7431298,-1.7512523,-3.6834915,4.405441,-0.14521353,3.0174296,-1.7759715,-1.9771539,1.782929
9,-1.0759823,-5.037029,-0.41917828,5.6272616,0.99790436,1.0271822,1.6618848,1.7057351,1.1497297,-0.43058315,-0.40862796,-2.7856843,-1.3719757,1.5182034,0.2846985,0.3464136,-0.4803655,-1.2608026,1.8938497,-1.0322767,0.802171,2.417286,-0.4358237,-1.8364844,-0.43156803,0.22938515,-1.8147984,-1.8413713,1.5883807,-1.1912783,-5.3479295,1.7091628,0.18967701,-0.50317955,4.4413476,1.2226448,-1.8355436,-1.4367299,-2.448875,0.81750065,0.62625706,-1.5337566,2.893454,-1.6864462,1.0979453,0.22054833,-0.79712784,1.8361651,-3.7891836,0.4134285
0,-3.0231724,-0.8393862,-0.22118981,-2.6316469,0.90415716,1.3201168,-1.161425,1.2882617,1.7104295,0.74321663,0.6819363,0.46087655,-0.6256903,1.5468496,-2.1922414,1.4639277,-3.0546784,3.4003031,0.2637102,0.012578093,1.3363538,-1.3051717,3.761472,1.1430316,-0.7744856,0.5322833,-2.2703636,2.9164345,-0.13179378,1.9411316,0.2789351,-0.9454322,1.1765697,-0.5684766,3.2217748,1.7559458,-0.18173258,0.39135826,1.6809392,5.0889807,-0.12196096,0.7793117,2.1153693,-0.5116264,-1.72071,3.3981757,-0.3260368,-1.4232278,0.9261258,1.8477541
321,-3.837459,-8.613968,-0.59451175,8.137388,-2.325839,-1.1490023,-0.31877202,0.0041056527,-0.9745779,-2.4381979,-0.21874236,0.4867508,-0.4370665,-4.4901094,1.0860977,2.126135,0.24166095,0.9274681,0.07495343,2.161008,3.1638532,1.46951,-3.610325,-0.49708208,-1.6008737,-1.5280807,-0.79531634,0.9713474,1.2488408,3.0575995,0.3076819,-2.8167658,-0.068998516,-2.5380893,3.2306128,0.6158666,0.2332259,1.9039265,-2.1248853,1.92584,-1.405867,1.195787,0.78504467,2.8344114,1.1354915,1.4212205,3.256853,0.5480104,2.0671396,-0.9642007
21,8.23809,-0.22223313,-0.8491941,2.0630722,-0.09507847,0.84836483,-1.7550482,1.8271444,-3.1476471,-0.015451944,0.5317527,-1.5504036,-1.0745496,-1.2493149,-0.11491073,-2.2191474,0.6568315,-0.78516054,-0.7051987,-0.114000335,2.138659,-2.209197,1.0672141,-2.7328575,-2.1858244,-2.238279,0.21712083,2.1161716,-1.0918792,-1.2425112,-1.7392237,1.5616655,0.4631416,-0.17473447,0.9820548,-0.16451542,-1.2807012,-0.6639598,-0.17259933,-0.4310207,-1.2464225,2.069335,3.0231688,2.024091,0.3041883,0.57794213,-0.440118,0.4465417,-0.5513364,-0.77792025
9,-0.60294133,-7.075113,-1.5677446,7.07973,1.1432338,0.4679287,0.6780787,0.6886922,0.7186553,-1.3016036,-1.1325942,-0.10862277,-0.2822581,1.7667769,-1.6422548,-0.700918,-1.4183543,0.5748101,-0.3326677,0.98442835,-1.9254901,0.5585838,2.1039598,0.8360273,0.62325543,-0.5209881,1.6790752,-1.0994066,1.6347502,-2.0013888,-1.4794452,0.6758739,-1.7580405,-0.14229202,-0.008769309,0.86831534,-0.66527706,2.6593788,-0.1248893,1.1413954,-0.6644223,0.642428,0.8629353,-2.2348359,2.300479,0.24928986,-0.97644126,0.052889977,1.3384819,-0.1380866
15,10.039755,1.4560686,-1.9055641,-1.9195714,-3.0646846,-0.1424938,1.7577779,-2.1857793,1.9933009,-2.5667999,-0.3079746,0.0015076788,-1.6760775,0.42388305,-0.75515825,0.7662989,-0.050741836,2.4730146,-4.1899657,-0.78723735,2.463398,-1.4575572,0.7117185,-0.46481344,0.7248634,-1.3371178,-0.7304734,-2.186998,1.4948374,-1.7348017,1.0604137,0.57514197,-0.053235896,1.4497743,1.5998008,-1.4271826,1.9433349,0.80795175,-0.6217963,0.48000246,-0.87427133,-0.5950086,0.8152825,0.8562179,-3.1677163,0.15113685,2.286636,-2.1677992,-0.7133845,-1.1107886
0,-4.542744,-0.8333529,0.6494988,-2.2848034,-0.9412506,-0.61209065,-0.0030655195,-0.7853905,1.8568271,-0.24065153,0.52072716,0.4061933,-3.0519116,2.0586586,-0.5166719,1.4783344,1.253827,0.55641353,-1.7954674,0.4520566,-1.9088037,1.2938973,-1.4931736,0.5829493,-1.7161751,-0.8867664,-0.9282089,0.8774359,-0.49660903,-2.46916,0.23032558,-1.7863488,-2.3357596,0.026245568,1.5918897,-1.08713,-2.6691635,0.33246297,-0.107879415,1.0835042,-0.372432,-0.45030278,0.47038433,1.8676664,-3.0037036,0.18890972,0.7644335,0.72801995,0.7481941,0.12514281
15,8.30099,-0.41989934,-0.4355522,-3.086609,-0.28871918,-0.587542,0.014853134,0.50726557,0.8557948,-0.6987274,-0.6331134,0.13387203,-1.5083455,1.6904942,-2.2280126,2.1267831,0.59959155,1.154948,-0.08787423,-0.12473048,1.4085068,1.0827228,0.43349877,-2.1914668,-1.6926696,1.2268448,0.092102095,0.95011854,-0.79726917,-0.80195135,0.6642413,-0.7057424,2.660939,0.9701817,1.435429,0.197144,-0.33575058,0.7647004,2.6398132,-4.042776,0.5075298,-0.13108492,-1.2659073,0.37896436,0.7820221,-0.11594368,1.1671579,-0.71899843,0.8113001,-1.5831959
0,-3.4896338,-5.195464,-0.42645848,-0.30421737,-0.0741252,-1.0447242,1.4852843,1.6291585,-3.5154107,0.9005701,1.056203,-0.32790622,0.022351246,2.244548,-0.4959735,0.45344105,1.507388,1.2909003,-0.31240934,-0.812622,0.21334554,-0.33242327,-0.44788212,1.2662458,-0.8375547,1.674175,1.9518316,0.30158946,-2.048903,0.6447914,1.0239829,0.05213546,0.039585494,1.9398865,-2.0888948,-1.8874971,1.8017828,1.8481828,0.77404404,-1.7551684,0.061738994,1.8237149,-1.641006,1.918108,-0.44170296,1.0660932,-0.8771686,0.41143298,0.18567273,0.3975624
0,-2.756279,-2.739315,1.1602992,-3.5076535,0.07676229,-0.9926933,-0.047202747,-1.0013521,0.06338782,-1.6129948,0.18391308,-1.3807653,1.1429623,0.5388912,0.6896412,0.85191804,-1.3222784,0.6540532,-0.19949415,0.00036187668,-2.0213587,-1.6656073,0.9686132,0.40379587,-3.6976347,3.063719,0.37301198,1.1543111,0.14565247,-1.9104077,0.4114581,1.0179281,-0.58588064,1.0906538,0.72298646,1.6640123,1.619145,2.5731893,-1.7208229,0.54324174,-0.96855026,-0.19425562,0.38914552,0.29161698,-1.0087535,-0.3541952,1.8954585,-0.06325565,-0.72560847,-0.36186033
84,-1.5365468,2.7192214,0.10773571,-1.0801786,-0.25548506,-0.2874186,-3.086836,-0.20092513,0.7647998,0.13058336,-0.5218788,0.22587407,0.69576764,-0.98475033,1.2027683,-0.93624556,0.58931315,-2.7442923,0.46150222,-0.60735,0.75060594,0.9760104,-1.5594984,-1.7005221,-0.09299163,-0.023129644,-1.3338435,3.3934045,-0.4251309,2.211855,-1.0621716,0.8907522,2.6075177,-0.26849663,1.4643991,0.42488283,-0.4787592,1.0096171,1.6252501,-0.30234712,-0.06392361,-0.07113084,0.92147326,0.08167942,0.076744795,-0.2707847,1.339624,-1.083541,0.3921847,-1.1638522
21,11.170139,0.7891463,-1.323041,0.08069406,0.2966117,-1.292118,0.24891679,-0.7246161,0.29889208,-0.80656856,-1.2403173,-1.388693,-0.079838805,-1.1864244,0.18973137,0.80367976,-0.48315448,2.697905,-0.7993014,-0.13389431,-1.323269,0.7592005,1.8764899,-2.0622787,-0.5629102,2.5895753,-0.5644869,-2.1137886,-0.8536604,0.4253075,1.3620453,1.0630478,1.4770117,3.5170476,-0.4062739,1.0618831,1.8119005,-0.4754525,-0.47919792,-0.66858953,-0.679888,1.2111768,2.653465,0.8482345,-0.026431339,-2.339972,0.22687526,-1.4529464,-2.2336776,1.0148273
942,-3.6864278,14.267399,-1.0263854,5.890239,0.20188719,1.1876066,-0.016154747,1.3427103,4.8912234,-0.92945033,-1.0740143,-3.2394688,-0.087208875,0.9924405,-1.4112802,-0.3126717,-2.6203246,-2.0144978,0.6040164,2.2504635,4.8539715,-1.8426826,-0.30683267,-0.10452619,4.6256785,0.550379,-1.0753036,-4.28445,-2.9702394,-2.2467892,2.250028,-1.6705517,0.2368099,-1.6240317,2.2311728,1.2158684,-3.3522744,3.943947,-0.47143203,-1.2356193,3.6519032,1.2816823,-0.6365287,2.3086574,-3.8933148,-2.9548976,-0.58189917,-5.563803,2.7047558,0.624219
0,-2.3435168,-0.91757077,0.9001422,-2.1983502,0.7063392,-2.3478389,-1.644681,1.4723907,1.9145136,0.16064785,-0.54987764,0.74630463,-2.5754206,-0.26648897,-1.0164641,-2.1579063,-2.4700677,-1.8408134,1.5593106,1.1678114,-1.9610425,0.2908044,-0.089114696,-1.7276924,-0.65548164,-0.64493936,-0.6530017,-0.21848342,-1.7782923,-1.1903307,-1.7762896,1.7126794,1.764678,1.921636,0.012454521,-0.20328276,2.12382,1.3182281,-0.4801377,1.153835,-0.79227597,2.7935467,1.0413926,2.0906565,0.18674693,-2.0809674,-0.5430641,0.5920626,-1.5260817,0.990388
865,-6.156496,14.366158,0.60187185,6.892709,-3.2402868,-0.29787418,1.7992709,-3.4153717,-2.320167,-1.0876297,4.2496614,-2.035069,-2.3904636,1.8345867,-1.8678291,1.2962508,1.283347,-2.8480368,1.8476487,2.470949,2.784312,1.6974003,2.5843728,-0.21638864,2.155092,-2.2012982,-1.9445459,-3.1771953,-0.88766843,1.117385,-0.804664,-2.025076,4.224186,0.80685675,3.7614274,-3.262568,0.57561487,-1.7253935,1.384653,0.07943975,1.6377165,-5.4596133,2.1506178,1.2134668,0.6330195,-0.12130547,3.8439286,4.0296354,-1.4764751,-5.985142
